Id,Category,Label
1,almyres-pites-tartes,chwriatikh-kotopita
2,almyres-pites-tartes,tyropita-me-koyrkoyti
3,almyres-pites-tartes,almyro-soyfle-sthn-koypa
4,almyres-pites-tartes,almyro-cheesecake-me-manitaria
5,almyres-pites-tartes,empanadas-me-kima-kotopoylo-kai-tsoritho
6,almyres-pites-tartes,spanakopita-me-aleyri-olikhs-aleshs
7,almyres-pites-tartes,kremmydopita
8,almyres-pites-tartes,piroski-gemista-me-patates-kai-manitaria
9,almyres-pites-tartes,ntomatopita
10,almyres-pites-tartes,tyropita-chwris-fyllo
11,almyres-pites-tartes,anoichtes-pites-me-pshth-agkinara
12,almyres-pites-tartes,fish-pie
13,almyres-pites-tartes,cornish-pies-kreatopitakia
14,almyres-pites-tartes,soyfle-me-4-tyria
15,almyres-pites-tartes,almyrh-italikh-toyrta
16,almyres-pites-tartes,muffins-me-feta-kai-pasta-elias
17,almyres-pites-tartes,almyra-tartakia-me-feta
18,almyres-pites-tartes,atomikes-pites-zymarikwn
19,almyres-pites-tartes,chaniwtikh-kreatopita
20,almyres-pites-tartes,mesogeiakh-tarta
21,almyres-pites-tartes,saitia-me-spanaki
22,almyres-pites-tartes,kotopita-se-rolo
23,almyres-pites-tartes,sfakianh-pita
24,almyres-pites-tartes,ellhniko-kaltsone
25,almyres-pites-tartes,tarta-me-sparaggia-kai-manitaria
26,almyres-pites-tartes,soyfle-spanaki
27,almyres-pites-tartes,almyrh-tarta-me-katsikisio-tyri-kai-praso
28,almyres-pites-tartes,tarta-lachanikwn
29,almyres-pites-tartes,spanakopita-koyroy
30,almyres-pites-tartes,marathopitakia
31,almyres-pites-tartes,almyro-cheesecake-me-chutney
32,almyres-pites-tartes,prasotyropita
33,almyres-pites-tartes,strifth-kaseropita
34,almyres-pites-tartes,anoichta-tyropitakia-me-piperies
35,almyres-pites-tartes,striftes-tyropites-koyroy
36,almyres-pites-tartes,cottage-pie
37,almyres-pites-tartes,aetopita
38,almyres-pites-tartes,eykolh-almyrh-mpoygatsa-me-fyllo-kroystas
39,almyres-pites-tartes,klasikh-kis-loren
40,almyres-pites-tartes,tyropitakia-me-chwriatiko-fyllo-olikhs-aleshs
41,almyres-pites-tartes,saltenas-me-kotopoylo
42,almyres-pites-tartes,agglikh-kotopita
43,almyres-pites-tartes,prasopita-chwris-fyllo
44,almyres-pites-tartes,h-tyropita-ths-mamas-toy-akh
45,almyres-pites-tartes,pita-me-ayga-kai-spanaki
46,almyres-pites-tartes,loykanikopitakia-me-sfoliata
47,almyres-pites-tartes,tarta-ntomatas
48,almyres-pites-tartes,anoichth-pita-me-mwv-patates-peroy
49,almyres-pites-tartes,h-grhgorh-zamponotyropita
50,almyres-pites-tartes,kotopitakia-me-saltsa-caesar
51,almyres-pites-tartes,kis-loren
52,almyres-pites-tartes,kimadopita-me-feta
53,almyres-pites-tartes,atomikes-kis-loren
54,almyres-pites-tartes,makaronopita-me-melitzana
55,almyres-pites-tartes,kimadopitakia
56,almyres-pites-tartes,feteer-almyrh-mpoygatsa
57,almyres-pites-tartes,nhstisimo-wellington-me-manitaria
58,almyres-pites-tartes,maridopita-me-spitiko-fyllo
59,almyres-pites-tartes,almyro-cheesecake-me-glyko-ntomatas
60,almyres-pites-tartes,kolokythopitakia
61,almyres-pites-tartes,zamponotyropita-soyfle
62,almyres-pites-tartes,almyra-muffins-me-mprokolo
63,almyres-pites-tartes,tyropita-skopeloy
64,almyres-pites-tartes,anoichth-pita-me-kreas
65,almyres-pites-tartes,tarta-me-pantzaria-kai-feta
66,almyres-pites-tartes,eykoles-krepes-aithiopias-injeras
67,almyres-pites-tartes,pita-cheeseburger
68,almyres-pites-tartes,zamponotyropita-me-mpesamel
69,almyres-pites-tartes,mesogeiakh-galette-olikhs-aleshs-me-elies
70,almyres-pites-tartes,tyropita-me-sfoliata
71,almyres-pites-tartes,pita-ellhnikh-shmaia
72,almyres-pites-tartes,thganopswmo-me-feta
73,almyres-pites-tartes,patsavoyropita
74,almyres-pites-tartes,tyropitakia-koyroy-me-elies
75,almyres-pites-tartes,tyropita-chwris-gloytenh
76,almyres-pites-tartes,manitaropitakia
77,almyres-pites-tartes,almyro-cheesecake-pantzari
78,almyres-pites-tartes,pitakia-me-garides
79,almyres-pites-tartes,stroyntel-provhgkias
80,almyres-pites-tartes,tyropitaria-me-aygo
81,almyres-pites-tartes,atomika-pithiviers-me-kotopoylo
82,almyres-pites-tartes,tyropita-sfoliata
83,almyres-pites-tartes,pithivier-me-koyneli-kai-thymari
84,almyres-pites-tartes,zamponokaseropita-me-kantaifi
85,almyres-pites-tartes,afrath-tyropita
86,almyres-pites-tartes,flogeres-me-kapnisth-galopoyla
87,almyres-pites-tartes,mplatsaria
88,almyres-pites-tartes,chwriatikh-kotopita
89,almyres-pites-tartes,spanakopita-me-spitikh-zymh-koyroy
90,almyres-pites-tartes,almyra-pitakia
91,almyres-pites-tartes,tarta-me-katsikisio-tyri-kai-spanaki
92,almyres-pites-tartes,grhgorh-zamponotyropita
93,almyres-pites-tartes,manitaropitakia-me-fyllo-kroystas
94,almyres-pites-tartes,anoichth-kapnisth-manitaropita
95,almyres-pites-tartes,pastoyrmadopita
96,almyres-pites-tartes,kimadopita
97,almyres-pites-tartes,eykolh-tyropita-c9339cae-be5b-49d7-b450-897689942af5
98,almyres-pites-tartes,giortino-keik-me-manitaria
99,almyres-pites-tartes,pita-me-sparaggia-kai-kotopoulo
100,almyres-pites-tartes,nhstisimh-chortopita-me-spitiko-fyllo
101,almyres-pites-tartes,poyrakia-me-prosoyto
102,almyres-pites-tartes,pita-me-katsikisio-tyri-kai-praso
103,almyres-pites-tartes,almyra-muffin-me-loykaniko
104,almyres-pites-tartes,fritata-me-feta-kai-myrwdika
105,almyres-pites-tartes,aleyrotyropita
106,almyres-pites-tartes,mpoygatsa-me-tyri-me-fyllo-kroystas
107,almyres-pites-tartes,kotopita
108,almyres-pites-tartes,agglikh-pita-me-kotopoylo-kai-lachanika
109,almyres-pites-tartes,chwriatikh-strifth-tyropita
110,almyres-pites-tartes,eykolo-soyfle
111,almyres-pites-tartes,anapodh-kremmydopita-me-loykanika
112,almyres-pites-tartes,manitaropita
113,almyres-pites-tartes,koyloyropita
114,almyres-pites-tartes,pita-me-spanaki-pligoyri-kai-manitaria
115,almyres-pites-tartes,tarta-me-tyri-krema-kai-ntomatinia
116,almyres-pites-tartes,tarta-me-katsikisio-tyri
117,almyres-pites-tartes,koyloyra-gemisth-me-kotopoylo
118,almyres-pites-tartes,prasopita
119,almyres-pites-tartes,mpastoynia-sfoliatas-me-piperia-flwrinhs-kai-feta
120,almyres-pites-tartes,kis-loren-me-spanaki
121,almyres-pites-tartes,trachanopita
122,almyres-pites-tartes,tarta-me-mprokolo
123,almyres-pites-tartes,pita-toy-voskoy
124,almyres-pites-tartes,napoleon-me-mpiskota-apo-raspberries-kai-krema-tyrioy
125,almyres-pites-tartes,tyropita-koyroy
126,almyres-pites-tartes,almyrh-kolokythopita-chwris-fyllo
127,almyres-pites-tartes,kamamper-me-chutney-mhlo-kai-kranmperis
128,almyres-pites-tartes,sfoliata-me-feta-kai-melitzana
129,almyres-pites-tartes,grhgorh-tyropita-ths-tempelas
130,almyres-pites-tartes,pita-me-patata-kai-krema
131,almyres-pites-tartes,grhgorh-spanakopita
132,almyres-pites-tartes,ogkraten-me-patates-kai-lachanika
133,almyres-pites-tartes,anoichth-spanakopita
134,almyres-pites-tartes,ellhnikh-kis-loren
135,almyres-pites-tartes,kotopitakia-me-mpesamel
136,almyres-pites-tartes,agglikh-pita-me-choirino-kai-lachanika
137,almyres-pites-tartes,tyropita
138,almyres-pites-tartes,melitzanopita-me-feta-kai-valsamiko
139,almyres-pites-tartes,spanakopitakia
140,almyres-pites-tartes,anoichth-pita-me-kima-galopoylas
141,almyres-pites-tartes,prasopitakia
142,almyres-pites-tartes,chortopita-me-feta-kai-giaoyrti
143,almyres-pites-tartes,tyropita-kantaifi
144,almyres-pites-tartes,plastos-me-chorta
145,almyres-pites-tartes,spanakopita
146,almyres-pites-tartes,aygopita-me-kalampoki
147,almyres-pites-tartes,rolakia-me-gemish-portokali-kai-tyri-krema
148,almyres-pites-tartes,pita-toy-voskoy-me-kima-galopoylas
149,almyres-pites-tartes,tarta-me-kolokythakia
150,almyres-pites-tartes,galette-me-seskoyla-kai-manitaria
151,almyres-pites-tartes,pita-me-treis-gemiseis
152,almyres-pites-tartes,pithivier-me-kotopoylo-kai-thymari
153,almyres-pites-tartes,chortopita-me-spitiko-fyllo
154,almyres-pites-tartes,loykanikopitakia-me-mhla-2
155,almyres-pites-tartes,mpoygatsa-me-tyri
156,almyres-pites-tartes,tarta-me-tyria-kai-chutney-ntomatas
157,almyres-pites-tartes,melitzanopita-me-karydia
158,almyres-pites-tartes,tartoyles-me-rokfor-praso-kai-karydia
159,almyres-pites-tartes,anoichth-kimadopita-me-glyko-ntomatas
160,almyres-pites-tartes,paradosiakh-tylichth-tyropita
161,almyres-pites-tartes,mpoyrekia-me-kima
162,almyres-pites-tartes,pita-me-lachanika
163,almyres-pites-tartes,tarta-me-tyria-kai-mpeikon
164,almyres-pites-tartes,patatopita-me-melitzana
165,almyres-pites-tartes,spanakopita-me-feta
166,almyres-pites-tartes,sfoliata-me-feta
167,almyres-pites-tartes,tarta-almyrh-me-kolokytha-kai-karamelwmena-kremmydia
168,almyres-pites-tartes,vash-almyrhs-tartas-apo-ryzi
169,almyres-pites-tartes,kolokythopita-me-feta-kai-valsamiko
170,almyres-pites-tartes,atomikes-tartes-me-aygo-kai-mpeikon
171,almyres-pites-tartes,pita-me-ntomata-kai-kalampoki
172,almyres-pites-tartes,tyropita-soyfle
173,almyres-pites-tartes,atomikes-kis-me-katsikisio-tyri
174,almyres-pites-tartes,pita-me-solomo-kai-glykopatata
175,almyres-pites-tartes,pitakia-me-katsikisio-tyri-karamelwmena-kremmydia
176,almyres-pites-tartes,pita-me-arni
177,almyres-pites-tartes,strata-h-pseytosoyfle
178,almyres-pites-tartes,tyropitakia-koyroy
179,almyres-pites-tartes,kis-me-mpeikon-kai-praso
180,almyres-pites-tartes,tyropitaria
181,almyres-pites-tartes,zamponotiropitakia
182,almyres-pites-tartes,grhgorh-pita-me-tyri-krema
183,almyres-pites-tartes,traganos-plastos
184,almyres-pites-tartes,almyra-cupcakes-me-fyllo-krepas
185,almyres-pites-tartes,tarta-manitarion
186,almyres-pites-tartes,tarta-me-ntomata-kai-motsarela
187,almyres-pites-tartes,kreatopita-me-mosxari-kokkinisto-petivie
188,almyres-pites-tartes,pita-me-galopoyla-kai-praso
189,almyres-pites-tartes,chortopita-me-feta
190,almyres-pites-tartes,tartakia-me-manitaria-kai-mpesamel
191,almyres-pites-tartes,anoichth-pita-me-patata-kolokythaki-kai-tsentar
192,almyres-pites-tartes,scones-me-amygdala
193,almyres-pites-tartes,almyra-cupcakes
194,almyres-pites-tartes,pitarakia-ths-mhloy
195,almyres-pites-tartes,kotopitakia
196,almyres-pites-tartes,atomika-patatostriftaria
197,almyres-pites-tartes,atomikes-pites-me-panseta
198,almyres-pites-tartes,makaronopita-me-fyllo-kroystas
199,almyres-pites-tartes,tarta-ntomatas-me-krasi
200,almyres-pites-tartes,anapodh-kremmydopita
201,almyres-pites-tartes,kaseropita
202,almyres-pites-tartes,tarta-me-katsikisio-tyri-kai-mayra-moyra
203,almyres-pites-tartes,nhstisima-spanakopitakia
204,almyres-pites-tartes,flaoynes
205,almyres-pites-tartes,mpatzina
206,zymarika,makaronia-me-kima
207,zymarika,penes-me-kima-kotopoyloy
208,zymarika,tortelinia-me-tyri-ston-foyrno
209,zymarika,healthy-shakshuka-me-penes-high-protein
210,zymarika,spitika-nioki-me-saltsa-ntomatas
211,zymarika,lazania-me-araka-kai-sparaggia
212,zymarika,zymarika-apo-spanaki
213,zymarika,light-soyfle-me-makaronia-ston-foyrno
214,zymarika,gemista-kochylia-me-kima
215,zymarika,ligkoyini-me-spanaki-kai-thganhta-avga
216,zymarika,penes-primavera
217,zymarika,zymarika-me-pshth-feta-kai-ntomatinia
218,zymarika,vegan-pastitsio
219,zymarika,strasinati-me-kokkinh-saltsa
220,zymarika,penes-me-garides
221,zymarika,light-pastitsio-me-kima-galopoylas
222,zymarika,polychrwmes-taliateles
223,zymarika,light-zymarika-ston-foyrno-me-spanaki-kai-feta
224,zymarika,healthy-kotopoylo-cacciatore-high-protein
225,zymarika,orekiete-me-pesto-kai-loykaniko
226,zymarika,makaronada-me-kima-apo-loykaniko
227,zymarika,spitika-zymarika-me-feta
228,zymarika,healthy-spetsofai-me-penes-high-protein
229,zymarika,makaronada-me-keftedakia
230,zymarika,shakshuka-me-zymarika
231,zymarika,lazania-me-manitaria-kai-feta
232,zymarika,vegan-lazania-me-kima-sogias
233,zymarika,lazania-me-kima-galopoulas
234,zymarika,eykola-lazania-me-kima
235,zymarika,kritharaki-olikhs-me-ntomata-kai-vasiliko
236,zymarika,taliateles-me-solomo
237,zymarika,vegan-mac-n-cheese
238,zymarika,healthy-penes-me-psaronefri-high-protein
239,zymarika,spaggeti-me-solomo-kai-tsipoyro
240,zymarika,healthy-makaronada-me-saltsa-ntomatas-high-protein
241,zymarika,penes-me-votka-kai-solomo
242,zymarika,krya-salata-zymarikwn-me-chtapodi
243,zymarika,mac-n-cheese-light
244,zymarika,caprese-mac-n-cheese
245,zymarika,makaronia-me-kima-apo-mayra-fasolia
246,zymarika,pitsa-apo-zymarika
247,zymarika,healthy-makaronada-me-sparaggia-high-protein
248,zymarika,ellhnikh-makaronada
249,zymarika,vegetarian-burger-apo-kritharaki
250,zymarika,ligkoyini-alle-vongole
251,zymarika,healthy-penes-me-solomo-high-protein
252,zymarika,aythentikh-karmponara
253,zymarika,papardeles-me-aygotaracho
254,zymarika,noodles-me-lachanika
255,zymarika,noodles-me-aygo-pose
256,zymarika,tortelinia-me-tyria-kai-saltsa-voytyroy
257,zymarika,tortelinia-mac-n-cheese-me-4-tyria
258,zymarika,vegan-spaghetti-alfredo
259,zymarika,penes-me-kima-galopoylas
260,zymarika,nioki-glykopatatas-me-skordo
261,zymarika,healthy-makaronada-me-garides-high-protein
262,zymarika,light-karmponara
263,zymarika,skioyfichta-karmponara-me-vasilomanitara
264,zymarika,nioki-ogkraten-me-mprokolo-kai-spanaki
265,zymarika,lazania-me-arni
266,zymarika,achivades-me-pshth-feta-kai-ntomatinia
267,glykes-pites-tartes,tarta-me-marmelada-fraoyla-kai-foyntoykia
268,glykes-pites-tartes,portokalopita-me-kantaifi
269,glykes-pites-tartes,mpoygatsa-me-fistikovoytyro
270,glykes-pites-tartes,portokalopita-me-giaoyrti
271,glykes-pites-tartes,tarta-melioy
272,glykes-pites-tartes,glykia-kolokythopita-me-stafides
273,glykes-pites-tartes,tarta-me-lemoni-kai-raspberries
274,glykes-pites-tartes,tarta-me-rhubarb
275,glykes-pites-tartes,myzhthropitakia-me-meli
276,glykes-pites-tartes,anapodh-tarta-mhloy-tarte-tatin
277,glykes-pites-tartes,tarta-brownies
278,glykes-pites-tartes,tarta-me-pekan-sokolata-kai-karamela
279,glykes-pites-tartes,galette-me-mhla
280,glykes-pites-tartes,pita-me-sokolata-kai-karamelwmena-foyntoykia
281,glykes-pites-tartes,pull-apart-muffins-me-pralina
282,glykes-pites-tartes,lemon-pie
283,glykes-pites-tartes,stroyntel-mhloy-me-krema-simigdali
284,glykes-pites-tartes,sokolatenia-pasta-flwra
285,glykes-pites-tartes,tarta-mpaklava
286,glykes-pites-tartes,pitakia-me-marmelada-se-xylaki
287,glykes-pites-tartes,sfoliata-hlios
288,glykes-pites-tartes,mpoygatsa-me-krema
289,glykes-pites-tartes,melitinia-santorinhs
290,glykes-pites-tartes,palmier-gyalakia
291,glykes-pites-tartes,tarta-leykhs-sokolatas
292,glykes-pites-tartes,vartolillos-diples-gemistes
293,glykes-pites-tartes,tarta-soyfle-me-sokolata-karamela
294,glykes-pites-tartes,lemonopita-me-fyllo-kroustas
295,glykes-pites-tartes,tarta-anana
296,glykes-pites-tartes,mpompota-glykia-me-stafides
297,glykes-pites-tartes,tartakia-me-froyta
298,glykes-pites-tartes,kanelopita
299,glykes-pites-tartes,mhlopita
300,glykes-pites-tartes,tarta-mhloy
301,glykes-pites-tartes,tartakia-margarites
302,glykes-pites-tartes,tarta-amygdaloy
303,glykes-pites-tartes,pitakia-me-mhlo
304,glykes-pites-tartes,torta-della-nonna
305,glykes-pites-tartes,mhlopitakia-me-sfoliata
306,glykes-pites-tartes,tarta-sokolatas-me-karamelwmena-amygdala
307,glykes-pites-tartes,tarta-cheesecake
308,glykes-pites-tartes,tarta-amygdaloy-me-krema-leykhs-sokolatas
309,glykes-pites-tartes,karpoyzopita
310,glykes-pites-tartes,pasta-flwra-me-marmelada-fraoyla
311,glykes-pites-tartes,tarta-diplhs-sokolatas
312,glykes-pites-tartes,sfoliatakia-me-mpananes
313,glykes-pites-tartes,eykolh-mhlopita-dorset
314,glykes-pites-tartes,tarta-me-pekan
315,glykes-pites-tartes,tachinopitakia
316,glykes-pites-tartes,torta-di-sant-antonio-mhlopita-toy-ag-antwnioy
317,glykes-pites-tartes,ergolavoi-me-sokolata
318,glykes-pites-tartes,tarta-me-froyta-toy-dasoys
319,glykes-pites-tartes,nhstisimh-mpoygatsa
320,glykes-pites-tartes,nhstisimh-mhlopita
321,glykes-pites-tartes,pikantiki-tarta-me-achladia
322,glykes-pites-tartes,galatopita
323,glykes-pites-tartes,sokolatenia-galatopita
324,glykes-pites-tartes,gallikh-sokolatopita
325,glykes-pites-tartes,tarta-me-sokolata-kai-fystikovoytyro
326,glykes-pites-tartes,pitakia-me-chalva-kai-mhlo
327,glykes-pites-tartes,anapodh-tarta-me-mpananes-35ed1e2b-d8f5-4f71-a781-6244e4c8dc42
328,glykes-pites-tartes,pites-ths-satzihs
329,glykes-pites-tartes,atomikh-mpoygatsa-me-krema-kai-dyo-sokolates
330,glykes-pites-tartes,tarta-lemoni-me-safran
331,glykes-pites-tartes,tarta-me-marmelada-portokali-8d8ab3e9-838c-4e27-a573-9c905bd4dbd8
332,glykes-pites-tartes,mhlopita-me-kantaifi
333,glykes-pites-tartes,tarta-me-sokolata-kai-karamela
334,glykes-pites-tartes,tarta-sokolatas-kardia
335,glykes-pites-tartes,pitakia-me-tachini
336,glykes-pites-tartes,glykia-pita-kolokythas
337,glykes-pites-tartes,tarta-diplhs-sokolatas-kai-karamelas
338,glykes-pites-tartes,tarta-me-dulce-de-leche
339,glykes-pites-tartes,tarta-sokolatas-me-maregka
340,glykes-pites-tartes,tarta-lemonioy
341,glykes-pites-tartes,tarta-me-fraoyles-chwris-gloytenh
342,glykes-pites-tartes,tartakia-me-karyda-kai-karoto
343,glykes-pites-tartes,tarta-me-amygdala-kai-cranberries
344,glykes-pites-tartes,mpoygatsa-me-froyta-toy-dasoys
345,glykes-pites-tartes,tarta-me-krema-chamomhli
346,glykes-pites-tartes,vash-gia-glykes-tartes
347,glykes-pites-tartes,tartes-me-tyri-krema-kai-myrtila
348,glykes-pites-tartes,portokalopita
349,glykes-pites-tartes,tarta-lemoni-pralina
350,glykes-pites-tartes,tartakia-me-fystikovoytyro-kai-marmelada
351,glykes-pites-tartes,pita-me-glykopatata-kai-feta
352,glykes-pites-tartes,tarta-triplhs-sokolatas
